ID_UC2;UC_NAME2;ESF_ADM2;PLA_MAN2;Area;Richness;UC_CODE2;ANO2;HFP1993;HFP2009;MinDist_IES;HFPtrend;Richness_pred;Long;Lat
334;ÁREA DE PROTEÇÃO AMBIENTAL DO PICO DO GOIAPABA-AÇU;Estadual;NO;8.16732064807204;16;0000.32.0334;1994;6.98731787478338;8.01396310524862;44759.3653484022;1.14692980180139;2.93225025521536;-40.46743542;-19.90394112
328;ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE CAMAMU;Estadual;NO;11.5118006646406;35;0000.29.0328;2002;6.36239873112774;7.26495966568749;72220.5944659249;1.14185859338617;10.0804777588026;-39.10893296;-14.14710202
325;PARQUE ESTADUAL DA SERRA DO CONDURU;Estadual;YES;9.12163114790363;18;0000.29.0325;1997;5.40822608454698;5.5119084209001;38868.450948457;1.01917122818689;6.58512930930864;-39.09712863;-14.4533236
309;ÁREA DE PROTEÇÃO AMBIENTAL COSTA DE ITACARÉ/ SERRA GRANDE;Estadual;YES;11.0374668170452;56;0000.29.0309;1993;7.24958902551695;8.11830737401762;47103.9634229614;1.11983001318323;15.5858467398164;-39.11177478;-14.37528298
323;ÁREA DE PROTEÇÃO AMBIENTAL LITORAL NORTE;Estadual;YES;11.7282435690744;15;0000.29.0323;1992;7.87465547636286;10.2119624858378;126427.784241913;1.29681387541216;16.9603214085027;-37.72826085;-12.03249326
2321;PARQUE MUNICIPAL NATURAL DA BOA ESPERANÇA;Municipal;YES;6.05735373466037;12;1360.29.2321;2001;33.0706244381991;29.3521014126864;10327.4924540604;0.887558124810685;1.49078309820365;-39.0777407;-14.7810033
202;RESERVA BIOLÓGICA DE UNA;Federal;YES;9.83761288222797;35;0000.00.0202;1980;5.80327047150711;6.66246395366859;42659.9394915496;1.14805332379043;12.466117049987;-39.1055169;-15.17695455
319;ÁREA DE PROTEÇÃO AMBIENTAL PRATIGI;Estadual;YES;10.186036189243;3;0000.29.0319;1998;8.19175898394331;8.29171946736611;96921.0923638657;1.01220256645963;9.59253863080168;-39.06404704;-13.68859198
923;ÁREA DE PROTEÇÃO AMBIENTAL DE MURICÍ;Estadual;NO;11.7716465211539;11;0000.27.0923;1997;13.3856506258557;13.0371640401403;57095.1288478818;0.973965659536769;15.0828687324961;-35.86929456;-9.10653773
312;ÁREA DE PROTEÇÃO AMBIENTAL LAGOA ENCANTADA;Estadual;YES;11.9728496614318;74;0000.29.0312;1993;9.26603565951546;9.74254241222588;26222.9795526974;1.05142509377471;25.1098825017183;-39.35439001;-14.63959184
1880;REFÚGIO DE VIDA SILVESTRE DE UNA;Federal;NO;10.0328587771173;46;0000.00.1880;2007;6.24659925520583;7.58897536976786;43077.8541794132;1.21489710796532;5.35442781635481;-39.11142219;-15.18171188
59;ESTAÇÃO ECOLÓGICA DE MURICI;Federal;YES;8.72120530554821;3;0000.00.0059;2001;11.2611390749613;11.0248214977759;49856.1228448591;0.979014771453192;5.80883218803694;-35.8500371;-9.22880337
320;ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE TODOS OS SANTOS;Estadual;NO;10.6333388032185;20;0000.29.0320;1999;18.0199085933191;20.3862397873843;21878.7416313285;1.13131760251784;9.98933553397014;-38.68742846;-12.88033875
171;PARQUE NACIONAL DO DESCOBRIMENTO;Federal;NO;10.0298646750843;12;0000.00.0171;1999;2.40023094866456;4.11799867346841;253602.047816297;1.71566768429495;3.05110574917448;-39.30285935;-17.08518429
182;PARQUE NACIONAL DO MONTE PASCOAL;Federal;NO;9.99332746777067;11;0000.00.0182;1961;1.72753282177527;3.04215746762737;230183.234996158;1.76098388944133;6.30951928959139;-39.27169696;-16.87483034
798;PARQUE ESTADUAL DA SERRA DO MAR;Estadual;YES;12.6601973172029;88;0000.35.0798;1977;8.12689117340121;9.65104552896098;39203.505993344;1.18754457553809;40.7667421939871;-46.02610814;-23.74818961
1795;APA DA PEDRA BRANCA;Municipal;NO;8.58995825253461;80;0455.33.1795;1988;30.6040871334772;29.9276502567486;11860.3320382612;0.977897171911112;4.74910988592556;-43.47759103;-22.94370184
14;ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE;Federal;NO;12.1981065718755;39;0000.00.0014;1984;5.39342795024801;6.02408978005966;106629.223801457;1.11693153883379;18.5010235041493;-47.59312181;-24.66962031
13;ÁREA DE PROTEÇÃO AMBIENTAL DE CAIRUÇU;Federal;YES;10.0520700262911;33;0000.00.0013;1983;7.60523489199647;8.55389724958927;71630.6508958709;1.1247380746374;12.6935003752191;-44.70577987;-23.28170937
1667;RESERVA BIOLÓGICA DE DUAS BOCAS;Estadual;NO;8.03486021194861;12;0000.32.1667;1965;8.67077894046389;10.2010845315867;20621.5029047398;1.17648997877012;5.13504158311693;-40.50113988;-20.27759437
1477;PARQUE ESTADUAL DA ILHA GRANDE;Estadual;YES;9.20174739536569;3;0000.33.1477;1971;5.68263128419586;6.91148790776335;71702.548795719;1.21624781938344;9.75977632116221;-44.22657895;-23.1507822
318;ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE PEDRA DO CAVALO;Estadual;NO;10.7630898676263;10;0000.29.0318;1997;11.7394735529453;15.4907252565215;23192.7235365208;1.31954173129297;9.21290178080684;-39.09700291;-12.46395797
184;PARQUE NACIONAL DO ITATIAIA;Federal;NO;10.2430417634228;87;0000.00.0184;1937;4.99416241987282;5.88005791234848;38895.4268123039;1.177386199726;22.8279049461905;-44.65394475;-22.35521232
2801;ÁREA DE PROTEÇÃO AMBIENTAL SURUÍ;Municipal;NO;9.56390822394462;16;0250.33.2801;2007;27.3377705982753;29.0723460765895;16228.9318946035;1.06344977810384;4.76416426747798;-43.10821725;-22.64125219
729;ÁREA DE PROTEÇÃO AMBIENTAL DE MARICÁ;Estadual;YES;6.86092104401568;18;0000.33.0729;1984;24.3501041007764;27.2595436789773;25720.3576437834;1.1194836607745;3.70974038467001;-42.86569887;-22.95921474
16;ÁREA DE PROTEÇÃO AMBIENTAL DE GUAPI-MIRIM;Federal;YES;9.52622366450941;0;0000.00.0016;1984;26.1274543242021;25.8850613974191;22429.127724916;0.990722673408007;15.0470085260385;-43.02590764;-22.71722116
1704;APA JUNDIAÍ;Estadual;NO;10.8218490688015;12;0000.35.1704;1984;24.2264920731646;28.0601600066717;1013.83808339023;1.15824279973879;16.559736167472;-46.90421171;-23.19004934
40;ÁREA DE RELEVANTE INTERESSE ECOLÓGICA MATA DE SANTA GENEBRA;Federal;YES;5.48709350882602;2;0000.00.0040;1985;33.3779874801636;34.5432945251465;21928.880589568;1.03491244179043;1.99414894799604;-47.1134432;-22.82176989
532;PARQUE ESTADUAL PICO PARANÁ;Estadual;NO;8.37363418984385;50;0000.41.0532;2002;8.26375447284608;4.80333313771657;43587.6406567608;0.58125312816346;3.57887117422112;-48.82787586;-25.25465569
540;PARQUE ESTADUAL DO PICO MARUMBI;Estadual;NO;7.63281076766755;11;0000.41.0540;1990;8.86975916572239;9.74970253654148;33459.6216346909;1.09920713227702;2.6154589975006;-48.93672245;-25.45715342
8;ÁREA DE PROTEÇÃO AMBIENTAL CHAPADA DO ARARIPE;Federal;NO;13.7877294704556;4;0000.00.0008;1997;6.17789697214553;8.69569282547358;56846.2748602534;1.40754901946085;26.2793678758001;-40.01485329;-7.39754876
176;PARQUE NACIONAL PAU BRASIL;Federal;YES;9.8487393210876;12;0000.00.0176;1999;4.07259953415001;5.8431793150011;188500.305239191;1.43475420698849;5.57256878171507;-39.25573959;-16.49848151
420;PARQUE ESTADUAL DAS VÁRZEAS DO RIO IVINHEMA;Estadual;YES;11.2148415104134;1;0000.50.0420;1998;4.59735802324243;4.37190397280131;121549.131096526;0.950960084182847;13.6732916162468;-53.62788124;-22.86463713
511;PARQUE ESTADUAL DO LAGO AZUL;Estadual;YES;8.41045368614022;2;0000.41.0511;1997;7.59875272558286;12.3047279257041;14050.3082332478;1.61930890108814;3.99561650651959;-52.33213181;-24.16154244
150;PARQUE NACIONAL DA SERRA DO ITAJAÍ;Federal;YES;10.9493618882522;19;0000.00.0150;2004;6.36777451044051;6.92842451058026;25298.9863978424;1.08804488902999;13.3517627102705;-49.18532904;-27.10928874
3047;ESTAÇÃO ECOLÓGICA DO CAIUÁ;Estadual;YES;7.27894554625631;1;0000.41.3047;1994;7.29253516878401;8.46477165222168;65008.3065872846;1.16074471446576;2.64343988429942;-52.86400588;-22.61776819
498;ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA;Estadual;YES;12.9355188441414;83;0000.41.0498;1992;7.04083304374399;10.0800849618058;47745.2295491479;1.43166084171847;29.5345234436537;-49.93177927;-24.72847608
816;PARQUE ESTADUAL DO MORRO DO DIABO;Estadual;YES;10.5070398471354;5;0000.35.0816;1941;8.36423357035713;9.6619191363425;62466.4395424342;1.15514697850911;33.4777649898271;-52.29655027;-22.53074058
546;PARQUE ESTADUAL DAS LAURÁCEAS;Estadual;YES;10.2316811848812;5;0000.41.0546;1979;2.96183110072539;3.01434642823312;77846.7262836055;1.01773069622196;13.5405654036743;-48.65257542;-24.83004518
727;ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE SAPIATIBA;Estadual;YES;8.69279981084559;4;0000.33.0727;1990;27.5340615105383;29.9379901492719;58810.5385508069;1.0873074478247;8.21228518774301;-42.17011858;-22.81880268
1514;ÁREA DE PROTEÇÃO AMBIENTAL DE MASSAMBABA;Estadual;YES;9.10543360302737;17;0000.33.1514;1986;20.7267375745271;24.1391956286323;78070.0131362624;1.16464038500198;9.10836094948931;-42.34852217;-22.9186414
93;FLORESTA NACIONAL DE IBIRAMA;Federal;YES;6.25257087768045;6;0000.00.0093;1988;5.12931534979078;5.43597136603461;38980.1179565667;1.05978498012534;1.88220992601557;-49.45448024;-27.0285085
724;ÁREA DE PROTEÇÃO AMBIENTAL DO PAU BRASIL;Estadual;YES;7.32744411127602;8;0000.33.0724;2002;23.8885238170624;27.5852497948541;49132.5591122789;1.15474903372436;3.16683776526627;-41.97615526;-22.82169086
153;PARQUE NACIONAL DA SERRA GERAL;Federal;YES;9.75857451580216;20;0000.00.0153;1992;3.98589838596812;4.09273577405695;155061.46933723;1.02680384137863;7.9217999224332;-50.01242733;-29.12280044
133;FLORESTA NACIONAL DE SÃO FRANCISCO DE PAULA;Federal;YES;7.38745814933099;0;0000.00.0133;1968;5.28289153840807;6.02198286851247;104902.520364965;1.13990280223075;4.42192788701519;-50.39316038;-29.42886382
25;ÁREA DE PROTEÇÃO AMBIENTAL ILHAS E VÁRZEAS DO RIO PARANÁ;Federal;NO;13.8200657794462;4;0000.00.0025;1997;6.79622194530027;8.40378718368159;126452.151064994;1.23653807237608;25.4207173607075;-53.69756944;-23.04110918
500;ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA;Estadual;YES;12.1744479017989;44;0000.41.0500;1992;8.0190862211558;7.25357250022738;43041.7343893894;0.904538534713736;28.017628452509;-48.81862743;-25.78867067
497;ESTAÇÃO ECOLÓGICA DO GUARAGUAÇU;Estadual;YES;7.07993060090954;21;0000.41.0497;1992;9.40181635272118;10.9193432407994;11060.7136354099;1.16140784196865;2.83829360576831;-48.50562692;-25.62025861
307;ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO BARBADO;Estadual;NO;11.1278307304911;107;0000.29.0307;1993;5.60472840726794;5.59370678649295;310780.400379048;0.998033513852214;6.87682011691708;-41.88458264;-13.34067107
1827;PARQUE NATURAL MUNICIPAL DE GRUMARI;Municipal;YES;5.90637699987749;8;0455.33.1827;2001;26.9441441622647;28.3792317130349;16591.6637118865;1.05326157483896;1.21433841826086;-43.53086516;-23.04046971
333;ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA GUANANDY;Estadual;NO;8.44530778615563;5;0000.32.0333;1994;18.2114130243843;23.1578021873663;77376.4209480854;1.27160930106626;3.66726269172232;-40.80954841;-20.92619237
388;PARQUE ESTADUAL BIRIBIRI;Estadual;YES;9.74112825676986;33;0000.31.0388;1998;6.87957789203313;6.95042263804458;12510.5466821709;1.01029783325711;9.14513627887541;-43.58200964;-18.13592363
1527;ÁREA DE PROTEÇÃO AMBIENTAL ÁGUA SANTA DE MINAS;Municipal;YES;9.68627875711402;9;6920.31.1527;2003;7.4957963553342;9.541309825645;41915.3924086885;1.27288807931064;5.10707566031358;-42.11201154;-20.89030713
17;ÁREA DE PROTEÇÃO AMBIENTAL DE GUARAQUEÇABA;Federal;YES;12.2987041696088;45;0000.00.0017;1985;4.2317269134258;4.42448706683972;33422.7260407613;1.04555117978014;32.2674530478179;-48.45101645;-25.22329674
1716;APA SERRA DO MAR;Estadual;NO;12.9472412319612;27;0000.35.1716;1984;4.4976430610508;5.03170708159079;59294.5752249595;1.11874308683251;25.3935844646177;-47.8178733;-24.22078307
1708;APA PIRACICABA JUQUERÍ-MIRIM AREA II;Estadual;NO;12.5454425274426;19;0000.35.1708;1991;11.0898014560449;16.1396944699269;9480.62673214296;1.45536369915166;20.4413449221881;-46.53984639;-22.86759182
1701;APA IBITINGA;Estadual;NO;11.1431356485172;1;0000.35.1701;1987;11.7656812101409;14.2981725516639;64052.4978955835;1.21524391969248;12.5628725577755;-48.84785578;-21.79287948
2923;ÁREA DE PROTEÇÃO AMBIENTAL SERRA DONA FRANCISCA;Municipal;YES;10.608854604763;18;0910.42.2923;1997;9.28830090852884;10.225381297665;78455.5024413465;1.10088824623196;8.75095815901646;-49.03321065;-26.19123743
402;ÁREA DE PROTEÇÃO AMBIENTAL FERNÃO DIAS;Estadual;YES;12.1129466113814;17;0000.31.0402;1997;7.14037062468702;11.2284961815911;51398.6055938353;1.57253688523812;18.1477606089647;-46.0298673;-22.7375522
137;PARQUE NACIONAL DA CHAPADA DIAMANTINA;Federal;YES;11.9325747189202;74;0000.00.0137;1985;4.07965209852319;4.36327506885056;247499.284143371;1.0695213619882;18.31642549863;-41.37125734;-12.88122596
296;PARQUE ESTADUAL DO MORRO DO CHAPÉU;Estadual;NO;10.8573980618675;10;0000.29.0296;1998;3.94426965405981;5.15816849913329;231898.291187339;1.30776264087929;5.47252948803372;-41.2873481;-11.33653836
531;PARQUE ESTADUAL SERRA DA BAITACA;Estadual;NO;8.009121618704;25;0000.41.0531;2002;7.94089761857064;10.4370556492959;27440.0546355769;1.31434204930281;2.27729564037608;-48.99555651;-25.41312352
300;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERRA DO OROBÓ;Estadual;NO;8.90906503701907;12;0000.29.0300;2002;10.8027402034476;14.3457559554045;156863.302717255;1.32797379972409;2.85735024431808;-40.51274013;-12.37571173
1909;PARQUE NACIONAL DA SERRA DAS LONTRAS;Federal;NO;9.33642295211159;19;0000.00.1909;2010;5.41479390578744;6.11136896572812;44763.07535191;1.12864294967832;3.81648547078611;-39.34573087;-15.16464517
311;ÁREA DE PROTEÇÃO AMBIENTAL MARIMBUS / IRAQUARA;Estadual;YES;11.7351539838821;48;0000.29.0311;1993;5.98661642820128;7.30252798356917;264856.159322153;1.21980889725438;12.8041554049316;-41.52110861;-12.38714626
825;PARQUE ESTADUAL DAS FURNAS DO BOM JESUS;Estadual;NO;7.63196768477128;5;0000.35.0825;1989;9.63137488894992;13.501032977634;34067.751981865;1.40177629188993;2.39415732227999;-47.4352987;-20.22444727
2559;PARQUE ESTADUAL ALBERTO LÖFGREN;Estadual;YES;5.17672904796345;28;0000.35.2559;1968;30.3100849787394;30.3100849787394;37855.254417784;1;1.99822582274634;-46.63948363;-23.46224657
831;PARQUE ESTADUAL DO JUQUERY;Estadual;NO;7.5899920649645;2;0000.35.0831;1993;24.4374776742397;29.0784418644049;25042.1441395184;1.18991175161491;3.0941464468151;-46.69063045;-23.34664036
2732;PARQUE ESTADUAL DA COSTA DO SOL;Estadual;YES;8.8526753787632;15;0000.33.2732;2011;22.7353272882308;25.3157124904372;71873.9487182836;1.11349672558012;5.29021437021827;-42.25872274;-22.90400634
862;ESTAÇÃO ECOLÓGICA JURÉIA-ITATINS;Estadual;NO;11.3328918046395;3;0000.35.0862;1986;4.64035441364855;4.93284771438296;102587.645244037;1.06303253472927;12.1705063448594;-47.29490765;-24.45600181
3270;REFÚGIO DE VIDA SILVESTRE MUNICIPAL DAS SERRAS DE MARICÁ;Municipal;YES;9.08965944797906;1;0270.33.3270;2011;16.3323323380054;18.167824417484;35728.825305657;1.11238395358925;4.19809815001268;-42.761662;-22.88663523
1482;RESERVA BIOLÓGICA ESTADUAL DE GUARATIBA;Estadual;YES;8.08038837572404;1;0000.33.1482;1974;26.196169195504;29.1901422533496;13560.1093323035;1.1142904916937;8.90950633128412;-43.58635903;-23.02083628
160;PARQUE NACIONAL DE CAPARAO;Federal;YES;10.3660594434682;48;0000.00.0160;1961;4.99059772810766;5.61823845335415;43918.8044866299;1.12576463971671;22.4190818797388;-41.7869644;-20.44670595
385;PARQUE ESTADUAL SERRA DO BRIGADEIRO;Estadual;YES;9.61378568586187;15;0000.31.0385;1996;5.81189754931596;6.4103697668897;81609.8826856988;1.10297363511581;7.4521185447436;-42.43935004;-20.68294332
413;PARQUE ESTADUAL DO ITACOLOMI;Estadual;YES;8.69892447967002;28;0000.31.0413;1967;10.1552939107341;11.6556605215996;8582.80370720677;1.14774231293095;10.5183332066664;-43.4626797;-20.4421861
27;ÁREA DE PROTEÇÃO AMBIENTAL MORRO DA PEDREIRA;Federal;NO;11.7888125036843;163;0000.00.0027;1990;4.37350038399305;4.65893932614518;70436.1067813324;1.06526555781196;15.0994106443543;-43.55361727;-19.3498897
820;ESTAÇÃO ECOLÓGICA BANANAL;Estadual;NO;6.78549111963941;3;0000.35.0820;1964;4.11156104008357;5.20175486803055;65282.6560971985;1.26515326352174;2.23313363163565;-44.35084348;-22.78716921
142;PARQUE NACIONAL DA SERRA DA BOCAINA;Federal;YES;11.5619128207074;29;0000.00.0142;1971;5.42203578466498;5.90013270371847;55356.1195505161;1.08817664398411;30.2194728642237;-44.69261564;-23.02286294
2767;ÁREA DE PROTEÇÃO AMBIENTAL ÁGUAS SERRA DA PIEDADE;Municipal;YES;8.42730538561368;20;1000.31.2767;2003;10.2208921577357;11.0967758214926;28875.5693520046;1.08569542171463;3.35387351914901;-43.67416804;-19.83533619
1698;APA CAMPOS DO JORDÃO;Estadual;NO;10.2711500776203;32;0000.35.1698;1984;13.9621234602727;14.7109806981335;26163.2415623099;1.05363491019053;10.9374483122952;-45.53297954;-22.7017145
921;ÁREA DE PROTEÇÃO AMBIENTAL DA MARITUBA DO PEIXE;Estadual;YES;9.82739095552501;4;0000.27.0921;1988;8.10345455529033;10.1072478242542;95173.877317704;1.24727642455349;9.0899954638906;-36.40917002;-10.33709252
327;ÁREA DE PROTEÇÃO AMBIENTAL SANTO ANTÔNIO;Estadual;YES;10.1295701873368;12;0000.29.0327;1994;7.5908920893798;8.43256797375264;144835.71075328;1.11087970616134;8.78717070544652;-38.97311085;-16.09149488
1615;ÁREA DE PROTEÇÃO AMBIENTAL DO LITORAL NORTE;Estadual;NO;10.6034433376847;3;0000.28.1615;2004;8.04601650274646;9.18474452188971;56922.7266381161;1.14152693059411;7.08321707118684;-36.65927417;-10.57966486
793;ÁREA DE PROTEÇÃO AMBIENTAL DO LITORAL SUL;Estadual;NO;10.3453726724802;5;0000.28.0793;1993;7.05437468167833;8.96232809219743;29193.8001185759;1.27046386059908;7.7259440845772;-37.28740512;-11.26359488
355;ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO PANDEIROS;Estadual;NO;12.8845539045047;3;0000.31.0355;1995;3.71843715744995;4.58827804858371;194671.587927491;1.23392647348928;14.462051596661;-44.90997275;-15.27894756
317;ÁREA DE PROTEÇÃO AMBIENTAL DUNAS E VEREDAS DO BAIXO MÉDIO SÃO FRANCISCO;Estadual;NO;13.8400707414618;4;0000.29.0317;1997;5.9122101236443;4.85830762780547;301035.48683789;0.821741366798851;20.6256307526505;-43.02673659;-10.46006614
20;ÁREA DE PROTEÇÃO AMBIENTAL CARSTE DA LAGOA SANTA;Federal;NO;10.5383692096563;6;0000.00.0020;1990;15.1471128775523;19.7981219860224;34577.8825457607;1.30705581625147;10.6378681411245;-43.99010104;-19.54077393
3137;PARQUE NACIONAL GUARICANA;Federal;NO;10.8054059460623;6;0000.00.3137;2014;6.9541565084665;6.21556667596405;41322.0166346106;0.893791600519309;7.53064122530527;-48.8609733;-25.71282292
1570;AREA DE PROTEÇÃO AMBIENTAL DE CAMPINAS;Municipal;NO;10.0120944184008;4;0950.35.1570;2001;15.8738530736981;21.3179586540569;38598.2118894078;1.34296056257314;4.79316310718499;-46.92421857;-22.84119814
165;PARQUE NACIONAL DE SÃO JOAQUIM;Federal;NO;10.8131970748823;25;0000.00.0165;1961;9.31584539499072;4.77373185934941;102264.968081284;0.512431417326475;22.5576887231156;-49.51456426;-28.18163781
401;PARQUE ESTADUAL VEREDAS DO PERUAÇU;Estadual;NO;10.3497789611879;1;0000.31.0401;1994;2.6127644682505;2.72945088880608;205182.188577414;1.0446601375568;5.59544985858726;-44.6291522;-15.02001851
3770;REFÚGIO DE VIDA SILVESTRE DE ITAPEMA;Municipal;NO;7.86377552316021;2;0830.42.3770;2012;14.9002276799258;22.1957764625549;27526.51044524;1.48962666472929;1.39172359444048;-48.64527893;-27.1046679
1974;APA PIRACICABA JUQUERI MIRIM ÁREA I;Estadual;NO;11.6457220147131;1;0000.35.1974;1991;10.248704923222;14.8389691053702;41119.8585302598;1.44788724200142;13.255076741958;-47.67478874;-22.29619015
501;ÁREA DE PROTEÇÃO AMBIENTAL DO IRAÍ;Estadual;NO;9.28196740109845;6;0000.41.0501;1996;18.6681720116559;24.5506717794082;19466.8445240179;1.3151085046827;5.75201197536844;-49.07970954;-25.38688303
1928;ÁREA DE PROTEÇÃO AMBIENTAL ALDEIA-BEBERIBE;Estadual;YES;10.3628805615341;14;0000.26.1928;2010;19.7374533306469;22.6756703748014;17398.305190845;1.14886505340546;10.9097818032653;-35.02297398;-7.89312924
2;ÁREA DE PROTEÇÃO AMBIENTAL CAVERNAS DO PERUAÇU;Federal;NO;11.8730795367974;9;0000.00.0002;1989;3.9524162126886;6.22417978595175;198999.066652429;1.57477842692023;9.73374257251019;-44.47288419;-15.02148247
